summoner_id,champion_id,mastery_points
R5LuxHIReJDLc1gfrUV9TSzu3spUa3uoyXGdTdxsMi4ZHg,421,421053
LgTrN_T5Xlpr9nH4AH-BYkgffbujqNyb1dIBQkE2yJNsrg,245,53214
WTTfiluK4ghodLa1eWuCoPN3NOa0l2zeHmjRNAL4pfcTrg,420,139409
TkIRrDu-MSrm7W39j8mkF63q88d0mKffT-oZO6tFeDcA-6k,236,7290
b9ooYdksfgcV8-Pzdr1xO56qVCL8XjYF-I3IigOMZZ4wbQ,35,1620150
3cf9ZsnFIwr7LCZ0GOxuq3LbmGGYZcwmDb-B6E8fRX2ChQ,34,214052
1UIZ7YFfVkB39SwOXxN-cI1OPScnoJcaOyFbUPhYnib1tg,22,5039
BGN-yW4md7uON8OXHiif3-oeaz3jETfssAwU7phk9Ak37tw,101,32246
ZycTn-0J__lKau5ZGZl1CiF36XMjKMAkonaCKelQ00ncCQ,145,362422
FcrR8AkNKFpXAY0etViz-WQymr5hUPDVCKCkS-P2c1D6cw,61,31349
ft_HzPopSAyw60tIWcqn9jYq8Zf4yBnu1nr4iwim50l2UvA,69,2651
2hG1xKbtbgxE18OkAhtBXIE0c4Kl4ouJx1LWnDL3f3pkyye8EXe3GYtf,412,7489
SMnQIQtqJh00hi8S5fA9aWzYL55e4w5bN_fS9IGHjyz6NOM,60,1211
Zm2dim21HYl_-9L7ErYy7qpgrdCU_f8O0Huof_vdizQgNg,51,422597
5XVqw1yMDEOjat50UwmatPzwuSeBx6dJRkNvMOcMc1DjeMA,245,157400
cFA6YytzpDyNdQ3TuAbj2DQBOFExBCp7sqmXyrB81iDGjmM,238,47671
ZegJZU_-z8h-XuwQqvJVDO8W6A-UEAzoXOH_GBaPQcea6w,40,192273
nyi0MKI_X14ioeTpuG06QDzv63tmvB6TA_U4O1PauLMiAuY,60,137082
LW96ozwvV9xqOyqE-jLaBcJxkzNKsnfkIe3s3vPxaIWthA,64,372902
Df_tYeMf8_GbExWcaotbL6eHVBeUa6ofDtnuQKYy_M1_16U,107,221490
-FYb2XTQdpNgtPx2VGgdiq0bXWB9zlkG-IHDHYbQYc3kfQ,79,29760
DZjGIPuz3vnHIvJXU3PNzvqE9Mjdh-_FhF6Z6WMzT015Wg,74,72367
lQ2Cfh0n1W_9IQ8WJUChTDLVPD39kFPBqocuTZH3QsBUig,122,462365
9s9J7_p_ucfsVlNvdd-EwjxEQp-WvDaLqLajnnt3ME9cSw,2,18953
aK21HFVGfVutRe3EVJFwveqIOQuNE7eoQe6rtQnmKUpi_pw,111,92160
6iHw3SOrG5Phnx7tVOxuQptiwDqWgV5Iv_P5Vy_dNNuebQ,75,9694
MaOBmflhZvAplJJeWMnP3QLmXNpu85Plk6RshUMq5LPJ1g,21,12224
WNKJJwOD4tuxnZXXPC-wB7nn9FyuMf2_qRust6R6h2zugQ,53,188939
K_atFCr2Q75pmYPO7qzg_qXuIWM35wDYIPsjFWEYZI9KXhg,101,8373
HP6c_teyBKnaU3XiHnUrUd1forTtO8QVC1JHGCLgXe95Bg,36,4992
4ptB8rt8uE73hsmt8EO8XJPLw8LgZYsXTja0TneBwE7SFKM,498,45157
HmuB9G_bV_mveuwZby9DOunv9en-r1AyNyR-lYGk2Xr6Kg,22,25186
Wj7z8IAGQnmR593zVnzsaO3BDoj91K8uzXelg8EzvWYiu5E,236,38854
iyt57tVtOfOU-OpnwlddXyyFgiuO_NkANJxLxf81AlvFdQ,246,5816
AADKNuua_8tnKKYUZ0FiFSDsUYSIOHLdf5It-Sz9vOoA4Q,69,319688
mBP8YucZQDNzuMHPaZCSoGt99dCOyoHlvUTA0BrAcF-5HNct9v6VCgfA,13,56593
7VvbwnRn0dJwFWDdpZbhFoJxFhp6gTpyZMK7_2G-VypKZ88,555,42150
5emOjV11JcGpYJ6mSL08zcyZtbV8i71MBBEn4CaNqsyWuEo,86,9879
cVWR27KRdMKXH98SG4Fwf9rGu1zmJyVSwxjjiMgjMWXkSg,18,155102
UpZ2vgzdxB6ym8VKba4vul2RWlEttor4M3L6l6O9CenFQQ,111,5152
ibqJ-eMP1fabsay6TM0zl2QUTDUdqLdTEtUIA4I_CG4d2us,45,5257
hwNBNCcz378HWKJNkm54TeSjHBRXxI51Dm6pzaJgtUgWZbo,498,61144
avHHHK9OfTJjK1RD9qbsq_RbYXMXyehnO5BhnEAKLGyWO1lji6ihW250,13,34361
HuhHVY1J5BuZprTjhAE-KWYh21bKiBSq942Twp0aP8rH-A,10,11425
8jZtb5U9KWE8O622fHpf9FdRxLTzmeDy35mqc0aqbeGuK0Y,53,13938
l9Qx93GCVfuDPI-fdoUxpJdhOjvoCMKG0pi_gdHT9hAacoM,54,49421
M0DMHZTTBHRiM5eXaKh0hQf7Z2Goyil5APeK2CIesNKwgcclTdvc8fI8,412,4465
o0QcepcRXLqmZGPJk6CGXZk-G-zDK57V8LbuG1il4f3qpQ,43,9362
WLcYM94rDhCZQSRQyGok85bGBRtk9QjXFhH4-P428L9Yaw,3,28643
rw0k8x5HxdBfcbZ_FX1qKriEf4r38v6hC8ETcwd2K-gNRA,497,102920
38VExXtA9Oxfnt0XeYETds5ZiR5OySnR7NzYSeLaXS3Uf_Y,51,131386
s5idwOEzpfvrs34q5xoaUHgHshwQ91z96zrMXfwfmdw,18,39548
aTHCuYV8Ava6Gd77Q7_RIWyeFoDHCixP-LkOeeHu-kDKHQ,555,62825
BvIzMNj3YEF81RcFQ4aWRyCerkQHq36Lo1qrB8GxyEczrw,121,21808
qZc1HiZWq4RkN6tIt2F5zyanFy_LH3a71rylQKxhHPkCzBQ,497,10919
2M4_bZ2YkeqVrjw0_Y5TMC-AuiQLcLnT1-YXe44cyHB75w,222,95626
VkopDol2ponllZTCvIJWtouLD1IJf974scanrpeow5_WieY,111,16568
becj7WdplZy6x7-eUMhqTuvI352DO_3nvDd3NbdlMCo4_A,18,4829
dpw1CAZk_sgIsZ4u48Yf4-GzBlMO7RhM23q91PB0WiCJ1S_3INmEiiQf,20,154544
leHtJDhZlFugodTERMTE-edPf8gb-FPLHJIt-EkNLBzl-cs,58,18920
rnxx3jLU0SUEWMNXcmf-SzvfyL-V90ckx3p04KIrwRT1KuVSJD3AZP1U,141,3297
02JpbxSP0n0SERIcdNwKxitSenLKkL209tbuh_R-S5R1L4oicIs_iR9Q,134,60114
l4L2lEtEeJkPV4bao3-EHxAC3Dx5FWudllSUa1FlfkSDOg,13,172164
wee1cMpLWiINI55Ks522kak4Dk9Z3Lmew-IHTvZ8PQcxJt0,555,70854
-gtwQErMaFU9yS1bupdrIXdgDff6gz3iKwdIV44K3N5ZGQ,64,62222
F17Kl34jZj-Eiq3esHssji8EvepQdadXdachANUrm4KS8e8,58,118301
lpMiHA-UwCtW9mIf4rTPVI1LvTVYLVPjRC5t_3-bSHatrkc,72,1084980
zzgt48gJeQ02YgGeyQjFT2lN-9f2FZxAtr8uupLz34-_Gl8,85,97544
ZFU5Afi6CJrqI0MnMKJc3raeaggtRTQ4ySt-ZY47XNlFMg,245,49529
GiVpettCP0gyHullLFNHANEPvV6gtTLypDyG9teQfO_cemo,145,7066
7JzbRc6hnfaQGPZeQ1gZhO2JMabN0Y36079Wwhy18thPHNg,35,11212
Lwz5qw91hive12_Fxpd0eqVgG-xWAKJkJudhWVZM32my4fM,555,11411
dtJeVrapT6XD-D-PEj9_Y6lL0MZIxgpEa1Nfk1qKtYCDVQ,28,135505
0AJDCCPRCwO3tS-WNKgtVjxzS_Ouf1D1JZbvgTS7GxenSrI,143,135629
VmYqui63fODVzbPq9ARSviRNCdRSE0VyXQrUGQgarS6-DvY,13,20415
dokddHPbUClRE6Gxkbm0SN3535oR1FNtNHVS2C-Xhp3_NZQ,8,4896
EmgPLF_WgnrI3rpFcrLQaGQ-8iSywM0IYQknmfTROWMowA,63,32298
K_atFCr2Q75pmYPO7qzg_qXuIWM35wDYIPsjFWEYZI9KXhg,61,11892
p2ZaCw_Ie24Zh6CR1M56YjCmyqspxFOcQcBV4u8MNMVbtg,145,198043
fYH5Gll8pb59LgzxZzbIWxyyYMTdTIROQg_vXHh-HxbSzM0,134,78364
TFuddRkCRugqaoq4gszS9Bj-W4OUMKJ7RotgKXolbO8nY28,84,7474
reNiGvp1PXpM8788VuQLj2O-_3Kycogeku9Ii2zeKAI2DQ,81,192107
eWAJS1gZnHG-hUosbKJWiVRsxzcfmEEvXb-KzCMbeYQt3g,104,50694
upNBwibVlmzzrUhGNeWSCXN3AC5SAe0RwVUX1k_0UDXA1w,84,28454
YPvM7iwmMjgfQzCMee36YEuybToS-G7qGaFv6cwMcsw9rZQ,74,8472
-yi8GG_G86mL7eU3avCpkd4QmszLbhgC0m_69o5bxv0r1Xw,119,11423
kE9ByfYYBtf9lL6qaWGPctrNFPCK4iuEbj1P53A_PVVcsQ,9,8588
9PouuvIOOSgQHHCFjR9s1deEXFVKVBuK4Y0m1Xye_c5skw,145,12246
N-G7Diba0MPhFTmUUAoNM4tqiWkytbjbRg8MOGE-_UlVZw,26,4025508
U-Nj9CK13R3Fj8NdluUAJsxwH6B8raGYDPzTZs4y5zLMv_g,145,205977
jb8cBq8Ut3280Y-RyZOmuU2cvn59DbQOtkZfEi5gDFfmH3k,145,89141
7xArtgDFLuc7IH6-lm2gAQjLTaOAAHn0V78sN74tI7LpkA,145,52439
DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,13,47574
oIf_QH4KloJYhzq--hpgNsJakgLFVUfWu5PJTl3TLftrxoTRNVSqkEEA,145,128515
Bynxe92F7B-ijayVc65fCfdJp9sgp63bzYxZN9df9ILDxj0,114,629782
uqqmaQmkTgOGEBcO98BTkEB3_Gn9NNmNc9Anb6u9Fk-LLRY,121,110271
-gtwQErMaFU9yS1bupdrIXdgDff6gz3iKwdIV44K3N5ZGQ,61,73845
4zmP_YHdHUjQNWDypuVaqmdgrM9_bpG8se56xru0R0XIL-U,40,1890211
Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,111,2215
liTbfFKQMBiHh5sZoobpz17czpy92gASK7CQ15jHZUiXAoiyAx5p4Qhk,5,1371
eOsiuVkrRGbr4hc6o_a9ZdOYbd8a06IfYoW4SHXa83wAEw,37,799132
k6S_UCmtyIciPxBXQzykpBTQhC-NtslcVOlAR2GwM0BKrEM,246,59674
JMXMXRXu3xWQxPoLrI_Mu_Y9-mrTCHIfl7KJMATglMFq9HZKjLugtH7M,497,201161
SkGPCzZwKoVoTC6zMEKSk3q0eb5LfonYDOY2YZXj8Nd_IQ,246,1746
oPl1A_qnG6_CXiaLQyWq4iq2qd96MUgzmG8cj0nQZWtfZqE,89,15855
sL45i7QzZAExmdMtdM34KAqKYGTBy6GV7qWkGDkgdx1ioQ,236,200301
_P_ZzhKIZsnrZo-wQpgwBfHS3GUT7b448-lq3WeYogPXc47ghE2v9m20,121,65285
lErfZ7xkpr2-bvXdOODIoaPZCcAdnQjIhE4rPcQ2IglUdy4,10,32044
DpnGsosHsWRsRvNEz6ckyJuND6lSCuJr6Rgu9HgGnrRVs4U,142,137976
jV-9ccinuFfYrJ3Vqlg865hr-J8-wB3oEu1FrG_A9I0Sk2I,9,8771
SscnXCZ7DYVjGtgvcPawhpGF4ezCFtDg57_BoR0nI7WCBN4,53,220
QtlDq6Qx_T-26SZ8W54UjSnkxy6VJo98CKDae9YM3zADEA,15,16829
1L-LdNww2jXUaMVzt7b6R7D6VL_NbElexU3bPooe0EZPRw,111,30451
eP7oh7pwHAv3WTexYoS_IFO00YQBdL_XWCDfhghR9kmJPg,90,80460
9g6_ZyI6ybgc3UBSSW088Gd4EhyP8uJihM_r65_CYlDk2Q,236,12432
ZtDqzAsBV81o6N-vFq5rquQCI8zQ136ay4ihh643IqbwVA,89,28155
U3M3Q7ElOasK9ODVWxx3xJTfa0DGB0FtjN0-XvVOMxXxpQ,30,139496
6qn9sszw4FsDMFdJwywb1_oBdwShFSbmlwfN7xIWle3kmg,112,390576
vz1jVmV-5m-2lNdw2DkD2SDPGdlhXQF-40-W013XOS4oqZgDTfGNJzCc,80,151796
PcIIKyOLYrle9ez6StMK83hybSbXO_6WNCSQqxGVO_leLtg,9,458
TkIRrDu-MSrm7W39j8mkF63q88d0mKffT-oZO6tFeDcA-6k,92,11074
K31bvask5rbp6nd9O2tWPP37wfNw1Bgpw9n1u62YLAv2LA,245,392273
N3CqA6RFUVgLRJ-wA0KgdMr_yciIjofvY55IFwpsONWUmg,98,25462
yb5FXSp9kZfRmsrBGoHaJczsQy3l5Iih6oiMMN9dMCJbPHvESphn-jwo,92,227909
6B-_tn_G_-HNCea3wAOvOl995SNAgpLycaZKwsXL-sRjYg,421,2982
Znq6yYxBUPV7AVhBRTEiprv3cRwGT37oDaMuqv7-o28LPg,39,62358
VifbwNqPkQvC0JIndVT1ODXeDdqAMrVko3ufKqjUKN3nwA,30,1882
ED0UQoOtNapHSvo31Y2cyFdqVy6SotHcihV0PtwmBSkBSZQ,55,199069
NngIT0mByWKlD9cD5dHfsBQjObOVAn5ihS7urhUEIhqbXA,84,29227
PeCU8qTfQ7BtJxRUNUBczh7_fk01854MwRL_VSjzmWQaQ-ac4i3POBcH,432,1216728
DojPv1ZyNm-KkMquSLhcMlVenzb9ed9FLE9xEqzDR05UMQs,497,130147
rYcgJIRqJ6E-PIiAH5f46d6V9sLV1CjpEnpGUFY7ltUyYoI,222,80465
-lri_dM3LTjAN9kWn00E_h1tCInS3JtPWHJikhR7n1RMzg,121,103570
ThZB-l71p4WJX-WO9uQaN_gbbXinFm9is5SaH-eQsKYwb30,45,25866
6oCD2Z3qWe5Lf4tHxzbi2SOySnHXzNK36JvL_myrMDCWDeI,107,138006
IZWwotz_o4fd1jcmwAHBOYNutk_mG2siLLzb-nFMuDZ33Q,59,34479
Tk2IwUrNOrLv-CHdUXoIQ1lzPrfgXr9W-9c6hvE01JkOcI8,9,62107
2RjIcKa_aRwH1v2tqGtIun--ub3UiF9U4psoMetD8V-sdA,120,61359
rnxx3jLU0SUEWMNXcmf-SzvfyL-V90ckx3p04KIrwRT1KuVSJD3AZP1U,104,40869
ovFIQ0ekJMgKeQnXINPS5bs_Go3Q9muqoGCllPJPILYLJvA,145,151487
bvtSmyKqyDradiUagxdulpD6_-FJ9sc8vjsWt-hFgQSQlF4,67,107540
DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,53,50161
akld8cBHbYZJR6BqbrQe6Ptm70KD3wW7j23NSUhNrEu65fc,111,34456
An6Ne8Q6b5RIQeDn710sH7G7t4xPOd78Bt2XQ5oY6eT0jw,86,15453
8L7IaWemf9oJSptK4ojUlcpYmb2Y_fr4NoUeIUoMY0VhvMdGk7Cm9WnC,145,28783
nn6XqVLIjzbQX-PrtEN1yVAk6zSj0iLQs88009UEVycEwJg4t1dT521C,64,480
GQS7YOKjHGXoplWyg3tBiY2J_yCFYQiDhZQuZrBM98GqEw,61,42249
HMiBLiWyArX9u8DkejLLWkxxtowT5B1Z1Qjk4miumOPfPvS9g-uWXF9k,421,4713
WPUKklk4aAq8zEvHGMjfv5dc-5UCHnj2vuCN0w1z48UiDSs,50,57623
JmuuY-4rOE63LfTCRTVrpNEGWEYFBniUMJ189LqsgofkEY8,43,260479
DcIVBFiOG4fUu-UAYKShRYihlUW7IjJiFwFRdtY_h4vYrQ,92,33484
gHwGp8BJNdPckEIzp7N5TTx_ea2pBXOblz4xiDEBLrRfMfKElWAXd8c1,25,4009
M0DMHZTTBHRiM5eXaKh0hQf7Z2Goyil5APeK2CIesNKwgcclTdvc8fI8,498,22235
mpkbIehgo5yUe0iH8h8uLmiXQNt0LO9OMeerFVHjGFZ4LA,412,200205
hRUFWjkf9F0dM6hSwtvOxLqmc_d6m72qz636ZBi9TCVeuDQ,497,5462
rjlzhbJmex58AuoJIjbwpIeFmSFPgDmJtkNGHu6_jy6I72Y,41,9325
CAaAHEf5K4VfT_Zp38ywH6LZKSzu3I2CoZbMSoE8ACWjlRI,54,52322
oFzfVftnGFEhQowRE5XM22DLgHDj13vbbaAYMGMNU7ORHfY,126,87790
mtWMGwE3Adk-fZKDwCpOZhh_xUHpR-n-O57geT1ktk-GzF4,498,92927
Wmv-lOpavJhvj1GGWWQtK0l3kc5yxz-GGh_rp_MfbXXxLyT9n0TsvPtT,74,5404
f-sfb42CjWb6oR9GCcdXaG2qE4DGokSZMs76ijtoM_GjkVI,85,52695
iyt57tVtOfOU-OpnwlddXyyFgiuO_NkANJxLxf81AlvFdQ,53,13020
1uXEjzBX4u7PoOxdQpTy4ZfrgdKMfx8kNltISdoVQuoRwfPC8x37kmUe,81,20512
SPVC0itvY33KhGiNYLBkXubXNW3YJm85HE0DQENi8hgmKAg,41,7961
bA7RyzdwJrDQoO6VJqA65NYm6hx7IDXYk3d51JyhaEHLv_-Bx1tUX4v_,9,592776
LqdgYZdTEeCXtur_YUjk-qTzRNdpvTVKTPvSfNzIDKc,24,97178
sHqAPgUjUZ79dCmoWSJ6RMf6u6XvvlwZq0R_G9ONcUiR3Q,121,20194
cOYvIFIB7wavblhr3TBeTbptoDbKDhjt5lwNWqhevTxIPTM,114,342711
Es5PUNEKdix8WTHzRNkogpXDLqrH_neTVePLwJGQThVMc6E,6,729856
I6zmS9siTTtPWLyDjbuFbTU2MvU4f-JffoCMV0LuB-1PgvP591h0qp6z,51,96221
RKLr1DOfsiyl2CoTjG1GgUzhul2TiZ0tnLm8whXQMNa5Hlc,164,413265
1oEMeK2LSLGgDd1DdTJMECaQXRso0u-5vKcDUs__7qQ1nzs,245,26752
0yxuBjNH6puq8_3PFc-Id8MvRgXu6YmPgqvwJOdQ1MCXDA,26,224662
uqqmaQmkTgOGEBcO98BTkEB3_Gn9NNmNc9Anb6u9Fk-LLRY,4,109812
BiqlY_Qgwit3ZHrOC0ef8Vr9oIdxr69k5R6XbAmGXitwXA,103,268394
mmxIn1lFtZB7dKgXqp_7q1oHQfUqZz2pMJk-TfKNZNVIxAI,134,125776
pzoxHxHyQOkEaH-toR63uuzi8C2vwuqO4VoDh3i_1fAe9g,81,25279
WSeIDHW01kijHDoy4Yl9whj-YFqbzPODIQCYQ8kBvtv-yjU,15,153610
ZVO2NGtnULjItIUyhRYtbjnM4_zRKcpCSeAE0WglIxtw70Y,85,71339
9UsO8CrgAQGZ_0BgotJOxOlbgLdnWT58d6fnlG_qwp5qMg,67,78048
XzKRnVyVd_XP46b7MxvKQ-H0C07qixlCsBwbFbBp_EDuOJ08Nkc7z6HJ,60,2502
ZiE1M8sn2IB13BoJWsxVLIIULGu1bvF1ycfbScBUfAJWbqA,498,67875
OptXUk57uNU3VZiPKa4gPwu1lOrM2K9dhv7uS2mjy_i6h4E,145,5988
0kHkgoEs52u9NPtXC_ul4e2K8Lr4JwO1FJMo5KcQ4D2C6v0,51,158422
sXqJzleOLZHsu08QblRSTolHVuCq2Ux2SNcpoOT7L1nT_Qw,53,23054
c1vEPjvADWPoIdRL4OffwNpM7mTGfoVu6PaU6675w5xHTvA,236,51777
aFo7ucdV7yjERUqDjNZU8uF6f1_mnvlFrtQ9V0bTZq2ZTg,555,6707
hOv2IxXqQXLfPNSD3ceyjIclVfZRxNjALZFgm4dqyl_3xw,12,30468
4woknL1zUiVIHV3k_Rqvp_XUXohw-bYxvrSV2zMPLdyRYhU,51,112346
D7y4ikMlkXuNGFXVXr-XU0UI7i70n6htgCRoIt22KO6yQY3-o8eD_tCh,238,305
5k0aghcnOhW_iW136Q4G9jbhl8Afh1mikJwMwYoAtv4wfA,39,76902
2Y4MPwblQBltGnvK6OzHqCpL4-HNPcCPeSJwy5Dcutr8Ww,432,161089
6O9VRifIaA-b8pQfyBUsQbj0YNezYkzX6OohgCGZj2VLr7w,145,186126
WX4ssMvDsDERTJoSSdurDj2aHzQoitkJfFZVR8Sv7s04dX0,64,114480
zstWoAHUf7qyTsist9UhzYlYM1Un4hmsThmaliEwNUifSt4,60,101436
SF7uIBJfnBagHMA3XmdMzSY2-9RcNp-quO6N7JkX4he1lAo,89,55759
Shx2nZ1STHAegtPW0CwSGhRlj86wn6jBEPsYiOKZB-4uA7U,61,2753
Dd8XZuK_ocwBcjXoY6b9MGURIJaTV2egwFwGMtYuKveT7A,498,3468
Mnh2KQgeXSBJs8tfS2Kj92ZMgPmgs91HkstMtRZrKVFSNg,114,1591262
XK4eTnhLU-ptLiF-Pm7pGq3EA5-i_1XCH8dx5YagwmXCTA,145,159229
8_B7ovJwXAF6bqoPAZ9mx5npR4mhR9fZ-pwr6NybQq2r1A,60,67667
ImKKwAfDZr35f6E9n2EzhIvV3Vm2Az6JlV6_gDlDwzarGIE,22,50019
HqxMAfSC8UXzigo9V9vAKURbtWDR_Rvokf40hac0sLP-acU,58,82758
TlHB7zbnpHQzkSo7Fug35-CoSfuKyXBhU886YhlecTqw798,516,73992
IDqskevCDIGqkI8AaHwU8agfPzz6__POf5gB7k6B26ElJg,67,235635
E4PYFYMFXAcrJpXYVw2Jxb33KC2DXU17nlWprdaEWeLfwYPAhu6qUUih,91,155506
ZzB0Fm_2ayE1feGHw76feso5HYrjtl6nv4agycJXlLl1YA,89,14020
wmZIV1XtkgfM80vccvYbNi0XDXiBLmBT-Qf742WcZf9VTA,53,298724
uMg5GDIk04_08MX5Oo1d0yF7y0J4WxqIRVDz0fMN_nJd7Q8,30,1145713
YOGaXf4Y1lU81sO1xQ4MNYJxpHOac3Hqks6hVISWZXi2BA,497,116474
0kgzAmnz11gZ_aA-0EVLiE2MUbd0KcEjEd-TAxA3xOB5v5g,23,62606
as9VxUOi1T-1zLRR5LZrJpE0JxAH9MFtIwewEwOsFPPLug,86,2582
Lx_EBeUA4bQsKF0a0L2SLPpNwcpJbAqSx3cXdBAyDW26JPM,64,1462832
dbC2oevNE2kJu61vh59gsLZHuXuKcCY5cNXcU7x2LuScQjQ,245,31701
N_tvg_2eAX_sX-yQCGxhSYW2VFIDejLaaqxavKlG8rGWWU4,64,166999
9g6_ZyI6ybgc3UBSSW088Gd4EhyP8uJihM_r65_CYlDk2Q,13,21793
RrfnwIee-HDnSBBc8LwvX8qeLLWgXdvrT_XEu0fMxtKQtgo,60,22406
jrWBnSC6WoP0el3ot6uLlASJCFko5RK7eJpIT9As4cMpUJc,203,100510
od9fJjtoPlqXr3Yn6BKfRFNPvzo9YtpXVN2nBAFXrTYC6-Q,68,87504
BGN-yW4md7uON8OXHiif3-oeaz3jETfssAwU7phk9Ak37tw,103,25570
PdcUI2Fpvi6uf2T9DMUclHxaxhRzGq0CsnAiCYVqdPpOfQ,145,280661
87PuyHeT6DEXVzqmCRKI1oKYjL1-4oDcO6OuskNSYRojrFvJDbGTWRap,131,200548
jm9LVywi2Zm182zdKIXo-C3R8_i-WujbE9qTbnADgSv5Ow,497,26732
pjfBJVMK-z5YkOg5pLUHAtf_nF2t1AzhPclUPJtgKLzdmA,91,25708
j1lck-AxJVhZFSzzOsbsOHnJ7xqTT2CNr_J-yIUlDdKej50,76,399688
nduZnmt8664vjL4FuaivD1HhMj3PFrqlnM7jbso4fA6SU_0lJ-aE67Uu,11,125504
88vbFieq-J6nM9IUsyg0GhQ5njoFeohDhWUSD9AR6rTRNA,35,54214
Z_sL2Gir2L6pGClbnO54TgZEZkjmEb9RcPlWy4KKqOA1zik,67,241286
4mf5XAPkCvFNk_rGE3D-xxxLlcljTPqtwlyiC3HV2LD8zQw,121,141859
Mm2WovXeqc6ruZt0XOgzZYPmvmOcbs7uzvOKwK4uzfHVDc8,53,268279
brBTlCykb5emthuOwhYQA31ikUWN3OkFSRAdPdiHM6dRvO4,245,62723
4ptB8rt8uE73hsmt8EO8XJPLw8LgZYsXTja0TneBwE7SFKM,22,17571
-lri_dM3LTjAN9kWn00E_h1tCInS3JtPWHJikhR7n1RMzg,154,221133
SrzvOs5Y0EvwQN_e50Pp_FGosC_o2iWW4-NMmRRMrwWURQ,516,4893
cI55OVESnyzQVvd8VjPiffj4hLhksCYyfSZ2iQ6pKd6psTc,111,2981
25Q9l5Ef_-vo3-YRayIzc18G5wUu1kdl6gMjJ1xN78UvMQ,114,38700
pmNjbVjcrJhrs58PlgvsHWg9hzBfs4uFHWtkpGR8unlP0A,497,115574
d3HLcPk7Ik4quKZaJBCgCsTdfnR521U-nJiUhTDLuWUNuw,23,587902
KTU4a78m74gL6Db3cG5HGkwa1ZcykvtAJbxyKY3Qs2EdNe0,86,25428
jdABXfyTYqYCsJC9DWdzxN54Fx-mMbdO_kDVoKn6dYPk8w,30,88634
eP7oh7pwHAv3WTexYoS_IFO00YQBdL_XWCDfhghR9kmJPg,40,230744
7XPUcH9-BlxgLTcqwKKI5h6SbK1WypwqNAR2rYrzmbkQJlc,43,5249
j7-L577wN_9x8SY2GezqvgPkSqL-6qYiJSXSh4r_fyHaKQ,82,123545
sL9YRVeMRxGdJowhCjwSaI1RFZJQ7nonQPPXPJxvMJDbTR4,79,22945
Ie3QGRg5v6odh6VFumykMY-8K-EtVbG-M-Pg7PRBx1FsU9M,10,7844
Gwx-1-XHrr7gyAhnUoNHV_XnM5ZD7lVs-QfmgUDB-duGojU,5,37626
NLmsUtdWXzTpAHlh4HQCajkXWKa7oFgTWVBprHDWGX5W0A,202,167322
6ZjlW8nQJ2eSDTeUXwPLkqx6FdMvMZAQe-xWCxoyvmwf6b0,122,54741
e-RtzyCJZV1cJVM8FDpvvYtRjhnqeSKHHPR0P0AHImPtXQ,154,69845
BGN-yW4md7uON8OXHiif3-oeaz3jETfssAwU7phk9Ak37tw,18,160627
noOwwnFnTXCsqWHJUqSov1iW0WvuyUB91NXjeb3Ewju3Xh4,80,29898
n31bW0qtx-K12LoeY9S2u38XfJS_276Wf4QqwV-WOSppt6c,555,2289
7XPUcH9-BlxgLTcqwKKI5h6SbK1WypwqNAR2rYrzmbkQJlc,350,16407
8jXsuMWR-4AAho8nZXy5j4zrsgq3Y-Woc_M8qpPA_RzZ3g,81,484811
GQS7YOKjHGXoplWyg3tBiY2J_yCFYQiDhZQuZrBM98GqEw,60,84402
Q5xj2bSO-F2_arU7Q-kqYlm0Qx9YXRLG2Z-wRsoKfM8mJw4,51,226449
8WIJWEY5NK6AMz_XtGK9AJUiBvE6saWqzXuK9-JRqabGDh-mLiQjTqJ2,64,1097
ijIguMJISrnD3FcJoQa20r-ghIMyl1-a6e9dZmkatBRCD-Y,145,18537
xMQHiOK87dK6_574JIj5Z8DqdtR3zzOz3UgZ4-sqJHC9Ig,29,29800
0hOWozbsfiZ7DNsxQii0atjOJXTlsuoCRKIVkQ1bydhhDA,121,154190
coIwXjFiEWYZZgWiY9TvE2yEUU4MNYE1f1Um9neZaec53x0,4,80752
sL45i7QzZAExmdMtdM34KAqKYGTBy6GV7qWkGDkgdx1ioQ,67,66299
0kHkgoEs52u9NPtXC_ul4e2K8Lr4JwO1FJMo5KcQ4D2C6v0,22,80989
aWDggmmRi6Dykl-BNLc_q1V7uCW8ByzeDJIa9MOdBzY3tw,8,58150
brBTlCykb5emthuOwhYQA31ikUWN3OkFSRAdPdiHM6dRvO4,145,26873
3W4WXT4_PStPZCEygN64DmyniWJMWLYurDIY2F0dOIBHLbk,122,392704
ijQJAtZWlPV4g52tPTb_CC4pExRyWTWACP2iKJfwiZf7lg,92,715608
De--kZc1Bwef4Tk-PyxiXBRNKHN59KhzyGbb6jlRh2vQeEbeeA_x6B8n,64,11759
BI9Hl4VrxnmjcKJYzPhhKC4M0BFRTRiqImF-xnPuoLza7Q,145,284622
41EudPRoGjd3vTj_4GG74jvo-0ezma0ojNHAQAwx70tbng,56,1199
nkBALpILXysC82slm4Ehx69C7DqT6AWAVtUMsqM-TiuhltU,84,19657
yZrQV47CKhHcmNh8eGZXNgdGTfoQG_v9aHu4pGZJnu0cSA,86,5662
