top_vs,top_mastery,side,first_brick,first_blood,first_dragon,first_herald,first_baron,first_inhib,num_towers,num_dragons,num_barons,num_inhibs,result,jungle_vs,jungle_mastery,mid_vs,mid_mastery,adc_vs,adc_mastery,sup_vs,sup_mastery
6,112157.0,red  ,False,False,True,False,False,False,0,1,0,0,False,18,33049.0,17,42249.0,18,84224.0,37,6286.0
18,225696.0,red  ,False,True,True,False,False,False,1,3,0,0,False,27,82084.0,20,180050.0,18,177424.0,63,201161.0
23,26259.0,red  ,True,False,True,True,False,False,4,2,0,0,True,21,1009896.0,9,1498848.0,22,546372.0,29,6174.0
18,1091.0,red  ,False,True,True,False,True,True,7,4,2,1,True,37,85414.0,18,653562.0,28,35389.0,87,183198.0
28,7844.0,blue ,False,True,True,False,True,False,7,3,2,2,True,38,76420.0,32,12361.0,19,214482.0,82,27350.0
16,54990.0,red  ,True,True,False,False,False,False,1,0,0,0,False,17,37998.0,18,384499.0,11,479982.0,51,24014.0
20,41245.0,red  ,False,False,True,False,False,True,7,1,1,1,True,29,107770.0,32,83775.0,47,72288.0,85,1748971.0
23,4593.0,blue ,True,False,True,True,False,True,11,3,0,3,True,26,326922.0,16,493823.0,32,34282.0,54,170582.0
16,898588.0,red  ,True,True,True,True,True,True,9,3,1,2,True,25,274544.0,7,948914.0,15,289335.0,67,26397.0
19,62776.0,red  ,True,False,False,True,True,False,9,1,2,3,True,41,58179.0,29,98173.0,15,125396.0,91,44596.0
20,115286.0,red  ,False,False,False,False,False,False,0,0,0,0,False,16,13957.0,16,6327.0,10,38513.0,40,96848.0
18,21822.0,blue ,False,True,True,True,True,True,10,2,1,2,True,34,847207.0,19,61828.0,31,1605002.0,51,20540.0
28,75373.0,red  ,False,True,True,False,True,True,8,1,2,2,False,36,85414.0,35,5257.0,31,84224.0,65,13809.0
19,57778.0,blue ,True,False,True,True,True,True,7,4,1,1,True,28,438636.0,14,123545.0,30,68207.0,55,1890211.0
13,13956.0,red  ,False,False,False,False,False,False,1,0,0,0,False,19,222897.0,9,2662977.0,7,289335.0,39,86638.0
15,71078.0,red  ,True,True,True,False,True,True,6,3,1,1,False,33,197.0,27,40247.0,22,320178.0,67,557556.0
16,32960.0,red  ,False,False,True,False,False,False,1,3,0,0,False,20,6378.0,25,8954.0,9,1151047.0,37,14241.0
29,124736.0,blue ,True,True,False,True,True,True,10,2,2,2,True,52,26423.0,37,5246.0,25,24320.0,65,4025508.0
12,4432914.0,red  ,True,True,False,False,False,False,1,0,0,0,False,15,198762.0,13,1086.0,12,8655.0,31,39782.0
16,34580.0,blue ,False,True,False,False,False,False,1,0,0,0,False,27,294323.0,23,8116730.0,31,42182.0,68,36658.0
23,209396.0,blue ,True,True,True,True,True,True,10,3,1,2,True,20,59744.0,11,1080982.0,14,15224.0,54,43579.0
33,8593.0,blue ,False,True,True,False,False,False,2,1,0,0,False,19,51525.0,10,1080982.0,20,163904.0,58,70576.0
20,943777.0,blue ,False,False,False,True,True,True,9,2,1,3,True,39,6432.0,18,202344.0,19,284622.0,34,91009.0
12,1147456.0,red  ,False,True,False,False,False,False,0,0,0,0,False,14,8056.0,30,37858.0,13,160765.0,25,40701.0
8,458109.0,red  ,True,True,False,True,True,True,11,2,1,4,True,19,24187.0,11,581393.0,25,161320.0,39,385091.0
12,10685.0,red  ,False,True,False,False,False,False,3,0,0,0,False,24,14999.0,19,22988.0,15,96221.0,67,37326.0
13,3608737.0,blue ,False,False,False,False,False,False,0,0,0,0,False,25,154892.0,14,58365.0,16,12761.0,37,168.0
27,14167.0,red  ,True,True,False,False,False,False,5,0,0,0,False,34,6885.0,29,14755.0,21,226449.0,93,54868.0
